Sentence	Relation
Our study population comprised deaths from intentional self-harm, that is, registered suicides (ICD-10: @code$, X60-X84, Y87.0), and @phenotype$ (ICD-10 Y10-Y34 and Y87.2, Y89.9) whose state and county of death were known.	3
Our study population comprised deaths from intentional self-harm, that is, registered suicides (ICD-10: U03, @code$, Y87.0), and @phenotype$ (ICD-10 Y10-Y34 and Y87.2, Y89.9) whose state and county of death were known.	3
Our study population comprised deaths from intentional self-harm, that is, registered suicides (ICD-10: U03, X60-X84, @code$), and @phenotype$ (ICD-10 Y10-Y34 and Y87.2, Y89.9) whose state and county of death were known.	3
Our study population comprised deaths from intentional self-harm, that is, registered suicides (@coding_system$: U03, X60-X84, Y87.0), and undetermined deaths (ICD-10 @code$ and Y87.2, Y89.9) whose state and county of death were known.	3
Our study population comprised deaths from intentional self-harm, that is, registered suicides (@coding_system$: U03, X60-X84, Y87.0), and undetermined deaths (ICD-10 Y10-Y34 and @code$, Y89.9) whose state and county of death were known.	3
Our study population comprised deaths from intentional self-harm, that is, registered suicides (@coding_system$: U03, X60-X84, Y87.0), and undetermined deaths (ICD-10 Y10-Y34 and Y87.2, @code$) whose state and county of death were known.	3
@phenotype$ was defined based on the presence of @coding_system$ code 779.5x in maternal or infant claims from delivery to one month after delivery.	0
@phenotype$ was defined based on the presence of ICD-9 (international classification of diseases, ninth revision) code @code$ in maternal or infant claims from delivery to one month after delivery.	2
Neonatal drug withdrawal was defined based on the presence of @coding_system$ code @code$ in maternal or infant claims from delivery to one month after delivery.	1
Proxy severity indicators included a recorded diagnosis in the first 30 days of life indicating @phenotype$ (@coding_system$ 779.3x), respiratory symptoms (ICD-9 769.xx-770.xx), or signs of seizures (ICD-9 779.0x and 780.3x).	0
Proxy severity indicators included a recorded diagnosis in the first 30 days of life indicating @phenotype$ (ICD-9 @code$), respiratory symptoms (ICD-9 769.xx-770.xx), or signs of seizures (ICD-9 779.0x and 780.3x).	2
Proxy severity indicators included a recorded diagnosis in the first 30 days of life indicating feeding difficulties (@coding_system$ @code$), respiratory symptoms (ICD-9 769.xx-770.xx), or signs of seizures (ICD-9 779.0x and 780.3x).	1
Proxy severity indicators included a recorded diagnosis in the first 30 days of life indicating feeding difficulties (ICD-9 779.3x), @phenotype$ (@coding_system$ 769.xx-770.xx), or signs of seizures (ICD-9 779.0x and 780.3x).	0
Proxy severity indicators included a recorded diagnosis in the first 30 days of life indicating feeding difficulties (ICD-9 779.3x), @phenotype$ (ICD-9 @code$), or signs of seizures (ICD-9 779.0x and 780.3x).	2
Proxy severity indicators included a recorded diagnosis in the first 30 days of life indicating feeding difficulties (ICD-9 779.3x), respiratory symptoms (@coding_system$ @code$), or signs of seizures (ICD-9 779.0x and 780.3x).	1
Proxy severity indicators included a recorded diagnosis in the first 30 days of life indicating feeding difficulties (ICD-9 779.3x), respiratory symptoms (ICD-9 769.xx-770.xx), or @phenotype$ (@coding_system$ 779.0x and 780.3x).	0
Proxy severity indicators included a recorded diagnosis in the first 30 days of life indicating feeding difficulties (ICD-9 779.3x), respiratory symptoms (ICD-9 769.xx-770.xx), or @phenotype$ (ICD-9 @code$ and 780.3x).	2
Proxy severity indicators included a recorded diagnosis in the first 30 days of life indicating feeding difficulties (ICD-9 779.3x), respiratory symptoms (ICD-9 769.xx-770.xx), or @phenotype$ (ICD-9 779.0x and @code$).	2
Proxy severity indicators included a recorded diagnosis in the first 30 days of life indicating feeding difficulties (ICD-9 779.3x), respiratory symptoms (ICD-9 769.xx-770.xx), or signs of seizures (@coding_system$ @code$ and 780.3x).	1
Proxy severity indicators included a recorded diagnosis in the first 30 days of life indicating feeding difficulties (ICD-9 779.3x), respiratory symptoms (ICD-9 769.xx-770.xx), or signs of seizures (@coding_system$ 779.0x and @code$).	1
Proxy severity indicators included a recorded diagnosis in the first 30 days of life indicating @phenotype$ (ICD-9 779.3x), respiratory symptoms (@coding_system$ 769.xx-770.xx), or signs of seizures (ICD-9 779.0x and 780.3x).	3
Proxy severity indicators included a recorded diagnosis in the first 30 days of life indicating @phenotype$ (ICD-9 779.3x), respiratory symptoms (ICD-9 @code$), or signs of seizures (ICD-9 779.0x and 780.3x).	3
Proxy severity indicators included a recorded diagnosis in the first 30 days of life indicating @phenotype$ (ICD-9 779.3x), respiratory symptoms (ICD-9 769.xx-770.xx), or signs of seizures (@coding_system$ 779.0x and 780.3x).	3
Proxy severity indicators included a recorded diagnosis in the first 30 days of life indicating @phenotype$ (ICD-9 779.3x), respiratory symptoms (ICD-9 769.xx-770.xx), or signs of seizures (ICD-9 @code$ and 780.3x).	3
Proxy severity indicators included a recorded diagnosis in the first 30 days of life indicating @phenotype$ (ICD-9 779.3x), respiratory symptoms (ICD-9 769.xx-770.xx), or signs of seizures (ICD-9 779.0x and @code$).	3
Proxy severity indicators included a recorded diagnosis in the first 30 days of life indicating feeding difficulties (ICD-9 @code$), respiratory symptoms (@coding_system$ 769.xx-770.xx), or signs of seizures (ICD-9 779.0x and 780.3x).	3
Proxy severity indicators included a recorded diagnosis in the first 30 days of life indicating feeding difficulties (ICD-9 @code$), respiratory symptoms (ICD-9 769.xx-770.xx), or signs of seizures (@coding_system$ 779.0x and 780.3x).	3
Proxy severity indicators included a recorded diagnosis in the first 30 days of life indicating feeding difficulties (@coding_system$ 779.3x), @phenotype$ (ICD-9 769.xx-770.xx), or signs of seizures (ICD-9 779.0x and 780.3x).	3
Proxy severity indicators included a recorded diagnosis in the first 30 days of life indicating feeding difficulties (ICD-9 @code$), @phenotype$ (ICD-9 769.xx-770.xx), or signs of seizures (ICD-9 779.0x and 780.3x).	3
Proxy severity indicators included a recorded diagnosis in the first 30 days of life indicating feeding difficulties (ICD-9 779.3x), @phenotype$ (ICD-9 769.xx-770.xx), or signs of seizures (@coding_system$ 779.0x and 780.3x).	3
Proxy severity indicators included a recorded diagnosis in the first 30 days of life indicating feeding difficulties (ICD-9 779.3x), @phenotype$ (ICD-9 769.xx-770.xx), or signs of seizures (ICD-9 @code$ and 780.3x).	3
Proxy severity indicators included a recorded diagnosis in the first 30 days of life indicating feeding difficulties (ICD-9 779.3x), @phenotype$ (ICD-9 769.xx-770.xx), or signs of seizures (ICD-9 779.0x and @code$).	3
Proxy severity indicators included a recorded diagnosis in the first 30 days of life indicating feeding difficulties (@coding_system$ 779.3x), respiratory symptoms (ICD-9 @code$), or signs of seizures (ICD-9 779.0x and 780.3x).	3
Proxy severity indicators included a recorded diagnosis in the first 30 days of life indicating feeding difficulties (ICD-9 779.3x), respiratory symptoms (ICD-9 @code$), or signs of seizures (@coding_system$ 779.0x and 780.3x).	3
Proxy severity indicators included a recorded diagnosis in the first 30 days of life indicating feeding difficulties (@coding_system$ 779.3x), respiratory symptoms (ICD-9 769.xx-770.xx), or @phenotype$ (ICD-9 779.0x and 780.3x).	3
Proxy severity indicators included a recorded diagnosis in the first 30 days of life indicating feeding difficulties (ICD-9 @code$), respiratory symptoms (ICD-9 769.xx-770.xx), or @phenotype$ (ICD-9 779.0x and 780.3x).	3
Proxy severity indicators included a recorded diagnosis in the first 30 days of life indicating feeding difficulties (ICD-9 779.3x), respiratory symptoms (@coding_system$ 769.xx-770.xx), or @phenotype$ (ICD-9 779.0x and 780.3x).	3
Proxy severity indicators included a recorded diagnosis in the first 30 days of life indicating feeding difficulties (ICD-9 779.3x), respiratory symptoms (ICD-9 @code$), or @phenotype$ (ICD-9 779.0x and 780.3x).	3
Proxy severity indicators included a recorded diagnosis in the first 30 days of life indicating feeding difficulties (@coding_system$ 779.3x), respiratory symptoms (ICD-9 769.xx-770.xx), or signs of seizures (ICD-9 @code$ and 780.3x).	3
Proxy severity indicators included a recorded diagnosis in the first 30 days of life indicating feeding difficulties (ICD-9 779.3x), respiratory symptoms (@coding_system$ 769.xx-770.xx), or signs of seizures (ICD-9 @code$ and 780.3x).	3
Proxy severity indicators included a recorded diagnosis in the first 30 days of life indicating feeding difficulties (@coding_system$ 779.3x), respiratory symptoms (ICD-9 769.xx-770.xx), or signs of seizures (ICD-9 779.0x and @code$).	3
Proxy severity indicators included a recorded diagnosis in the first 30 days of life indicating feeding difficulties (ICD-9 779.3x), respiratory symptoms (@coding_system$ 769.xx-770.xx), or signs of seizures (ICD-9 779.0x and @code$).	3
Inclusion criteria are: (1) a diagnosis of a @phenotype$ according to @coding_system$ criteria, with or without a concurrent anxiety disorder other than Obsessive-Compulsive Disorder; (2) an indication for evidence-based psychotherapy for MDD or anxiety disorder according to clinical practice guidelines; (3) having been victim of at least one violent crime (physical assault, sexual assault, or threat) over the past three years; (4) access to a computer or tablet with Internet connection; and (5) an age of 18 years or older.	0
The MINI is a structured, clinician-administered diagnostic interview that is widely used to assess the presence of @phenotype$ based on the @coding_system$ and the International Classification of Diseases (Tenth revision; ICD-10).	0
The MINI is a structured, clinician-administered diagnostic interview that is widely used to assess the presence of @phenotype$ based on the Diagnostic and Statistical Manual of Mental Disorders (Fourth edition; DSM-IV) and the @coding_system$.	0
The IDS-SR includes all diagnostic @coding_system$ criteria for @phenotype$.	0
Adults with an ED visit containing a @phenotype$-related @coding_system$ or ICD-10-CM code were included.	0
Adults with an ED visit containing a @phenotype$-related ICD-9-CM or @coding_system$ code were included.	0
Visits to the UCHED with @phenotype$-related @coding_system$ or ICD-10-CM codes were manually abstracted by 4 trained research assistants who were blinded to the study hypothesis.	0
