Sentence	Relation
patients with a diagnosis of @phenotype$ were identified using the icd - 9 - cm code 204 . 1 and corresponding @coding_system$ codes c91 . 1 and c91 . 10 .	0
patients with a diagnosis of @phenotype$ were identified using the icd - 9 - cm code 204 . 1 and corresponding icd - 10 codes @code$ and c91 . 10 .	2
patients with a diagnosis of @phenotype$ were identified using the icd - 9 - cm code 204 . 1 and corresponding icd - 10 codes c91 . 1 and @code$ .	2
patients with a diagnosis of chronic lymphocytic leukemia were identified using the @coding_system$ code @code$ and corresponding icd - 10 codes c91 . 1 and c91 . 10 .	1
patients with a diagnosis of chronic lymphocytic leukemia were identified using the icd - 9 - cm code @code$ and corresponding @coding_system$ codes c91 . 1 and c91 . 10 .	1
patients with a diagnosis of chronic lymphocytic leukemia were identified using the @coding_system$ code 204 . 1 and corresponding icd - 10 codes @code$ and c91 . 10 .	1
patients with a diagnosis of chronic lymphocytic leukemia were identified using the icd - 9 - cm code 204 . 1 and corresponding @coding_system$ codes @code$ and c91 . 10 .	1
patients with a diagnosis of chronic lymphocytic leukemia were identified using the @coding_system$ code 204 . 1 and corresponding icd - 10 codes c91 . 1 and @code$ .	1
patients with a diagnosis of chronic lymphocytic leukemia were identified using the icd - 9 - cm code 204 . 1 and corresponding @coding_system$ codes c91 . 1 and @code$ .	1
in this study , we examined the prevalence of @phenotype$ among the general population using the @coding_system$ code k58 .	0
in this study , we examined the prevalence of @phenotype$ among the general population using the icd - 10 code @code$ .	2
in this study , we examined the prevalence of irritable bowel syndrome among the general population using the @coding_system$ code @code$ .	1
we identified patients with a diagnosis of @phenotype$ based on the @coding_system$ code 204 . 0 and the icd - 10 code c91 . 0 .	0
we identified patients with a diagnosis of @phenotype$ based on the icd - 9 - cm code @code$ and the icd - 10 code c91 . 0 .	2
we identified patients with a diagnosis of @phenotype$ based on the icd - 9 - cm code 204 . 0 and the @coding_system$ code c91 . 0 .	0
we identified patients with a diagnosis of @phenotype$ based on the icd - 9 - cm code 204 . 0 and the icd - 10 code @code$ .	2
we identified patients with a diagnosis of acute lymphoblastic leukemia based on the @coding_system$ code @code$ and the icd - 10 code c91 . 0 .	1
we identified patients with a diagnosis of acute lymphoblastic leukemia based on the icd - 9 - cm code @code$ and the @coding_system$ code c91 . 0 .	1
we identified patients with a diagnosis of acute lymphoblastic leukemia based on the @coding_system$ code 204 . 0 and the icd - 10 code @code$ .	1
we identified patients with a diagnosis of acute lymphoblastic leukemia based on the icd - 9 - cm code 204 . 0 and the @coding_system$ code @code$ .	1
in this study , we included patients with a primary diagnosis of @phenotype$ based on the @coding_system$ code k52 . 89 .	0
in this study , we included patients with a primary diagnosis of @phenotype$ based on the icd - 10 - cm code @code$ .	2
in this study , we included patients with a primary diagnosis of eosinophilic gastroenteritis based on the @coding_system$ code @code$ .	1
the @coding_system$ diagnostic criteria for @phenotype$ include code 300 . 02 and associated clinical symptoms .	0
the dsm - 5 diagnostic criteria for @phenotype$ include code @code$ and associated clinical symptoms .	2
the @coding_system$ diagnostic criteria for generalized anxiety disorder include code @code$ and associated clinical symptoms .	1
in our cohort , we included patients with a diagnosis of @phenotype$ based on the @coding_system$ code m31 . 3 .	0
in our cohort , we included patients with a diagnosis of @phenotype$ based on the icd - 10 code @code$ .	2
in our cohort , we included patients with a diagnosis of granulomatosis with polyangiitis based on the @coding_system$ code @code$ .	1
in this study , we analyzed clinical features of @phenotype$ using the @coding_system$ code g71 . 0 .	0
in this study , we analyzed clinical features of @phenotype$ using the icd - 10 - cm code @code$ .	2
in this study , we analyzed clinical features of duchenne muscular dystrophy using the @coding_system$ code @code$ .	1
the prevalence of @phenotype$ was determined using the @coding_system$ code m45 and corresponding clinical documentation .	0
the prevalence of @phenotype$ was determined using the icd - 10 code @code$ and corresponding clinical documentation .	2
the prevalence of ankylosing spondylitis was determined using the @coding_system$ code @code$ and corresponding clinical documentation .	1
patients with a diagnosis of @phenotype$ were identified using the @coding_system$ code 348 . 2 and the icd - 10 code g93 . 2 .	0
patients with a diagnosis of @phenotype$ were identified using the icd - 9 code @code$ and the icd - 10 code g93 . 2 .	2
patients with a diagnosis of @phenotype$ were identified using the icd - 9 code 348 . 2 and the @coding_system$ code g93 . 2 .	0
patients with a diagnosis of @phenotype$ were identified using the icd - 9 code 348 . 2 and the icd - 10 code @code$ .	2
patients with a diagnosis of idiopathic intracranial hypertension were identified using the @coding_system$ code @code$ and the icd - 10 code g93 . 2 .	1
patients with a diagnosis of idiopathic intracranial hypertension were identified using the icd - 9 code @code$ and the @coding_system$ code g93 . 2 .	1
patients with a diagnosis of idiopathic intracranial hypertension were identified using the @coding_system$ code 348 . 2 and the icd - 10 code @code$ .	1
patients with a diagnosis of idiopathic intracranial hypertension were identified using the icd - 9 code 348 . 2 and the @coding_system$ code @code$ .	1
in this study , we identified patients with a primary diagnosis of @phenotype$ based on the @coding_system$ code f95 . 2 .	0
in this study , we identified patients with a primary diagnosis of @phenotype$ based on the icd - 10 - cm code @code$ .	2
in this study , we identified patients with a primary diagnosis of tourette ' s syndrome based on the @coding_system$ code @code$ .	1
we included patients diagnosed with @phenotype$ based on the @coding_system$ code 202 and the icd - 10 code c85 .	0
we included patients diagnosed with @phenotype$ based on the icd - 9 - cm code @code$ and the icd - 10 code c85 .	2
we included patients diagnosed with @phenotype$ based on the icd - 9 - cm code 202 and the @coding_system$ code c85 .	0
we included patients diagnosed with @phenotype$ based on the icd - 9 - cm code 202 and the icd - 10 code @code$ .	2
we included patients diagnosed with non - hodgkin ' s lymphoma based on the @coding_system$ code @code$ and the icd - 10 code c85 .	1
we included patients diagnosed with non - hodgkin ' s lymphoma based on the icd - 9 - cm code @code$ and the @coding_system$ code c85 .	1
we included patients diagnosed with non - hodgkin ' s lymphoma based on the @coding_system$ code 202 and the icd - 10 code @code$ .	1
we included patients diagnosed with non - hodgkin ' s lymphoma based on the icd - 9 - cm code 202 and the @coding_system$ code @code$ .	1
in this study , we included patients with a confirmed diagnosis of @phenotype$ based on the @coding_system$ code 733 .	0
in this study , we included patients with a confirmed diagnosis of @phenotype$ based on the icd - 9 code @code$ .	2
in this study , we included patients with a confirmed diagnosis of osteoporosis based on the @coding_system$ code @code$ .	1
patients with a history of @phenotype$ were identified using the @coding_system$ code t80 . 52xa .	0
patients with a history of @phenotype$ were identified using the icd - 10 - cm code @code$ .	2
patients with a history of omalizumab - induced anaphylaxis were identified using the @coding_system$ code @code$ .	1
the study population consisted of patients with a diagnosis of @phenotype$ based on the @coding_system$ code 365 . 11 and the icd - 10 code h40 . 10 .	0
the study population consisted of patients with a diagnosis of @phenotype$ based on the icd - 9 - cm code @code$ and the icd - 10 code h40 . 10 .	2
the study population consisted of patients with a diagnosis of @phenotype$ based on the icd - 9 - cm code 365 . 11 and the @coding_system$ code h40 . 10 .	0
the study population consisted of patients with a diagnosis of @phenotype$ based on the icd - 9 - cm code 365 . 11 and the icd - 10 code @code$ .	2
the study population consisted of patients with a diagnosis of primary open - angle glaucoma based on the @coding_system$ code @code$ and the icd - 10 code h40 . 10 .	1
the study population consisted of patients with a diagnosis of primary open - angle glaucoma based on the icd - 9 - cm code @code$ and the @coding_system$ code h40 . 10 .	1
the study population consisted of patients with a diagnosis of primary open - angle glaucoma based on the @coding_system$ code 365 . 11 and the icd - 10 code @code$ .	1
the study population consisted of patients with a diagnosis of primary open - angle glaucoma based on the icd - 9 - cm code 365 . 11 and the @coding_system$ code @code$ .	1
in this analysis , we included patients with a primary diagnosis of @phenotype$ based on the @coding_system$ code g62 . 9 .	0
in this analysis , we included patients with a primary diagnosis of @phenotype$ based on the icd - 10 - cm code @code$ .	2
in this analysis , we included patients with a primary diagnosis of peripheral neuropathy based on the @coding_system$ code @code$ .	1
the prevalence of @phenotype$ in our cohort was determined using the @coding_system$ code 571 . 6 and the icd - 10 code k74 . 3 .	0
the prevalence of @phenotype$ in our cohort was determined using the icd - 9 - cm code @code$ and the icd - 10 code k74 . 3 .	2
the prevalence of @phenotype$ in our cohort was determined using the icd - 9 - cm code 571 . 6 and the @coding_system$ code k74 . 3 .	0
the prevalence of @phenotype$ in our cohort was determined using the icd - 9 - cm code 571 . 6 and the icd - 10 code @code$ .	2
