Sentence	Relation
the prevalence of @phenotype$ was determined using the icd - 10 code @code$ .	2
the prevalence of atrial fibrillation was determined using the @coding_system$ code @code$ .	1
cases of @phenotype$ were identified using the @coding_system$ code k02 .	0
cases of @phenotype$ were identified using the icd - 10 code @code$ .	2
cases of dental caries were identified using the @coding_system$ code @code$ .	1
the @phenotype$ cases were identified using the @coding_system$ code g71 . 0 in this cohort .	0
the @phenotype$ cases were identified using the icd - 10 code @code$ in this cohort .	2
the duchenne muscular dystrophy cases were identified using the @coding_system$ code @code$ in this cohort .	1
in this trial , participants were diagnosed with @phenotype$ using the @coding_system$ code c90 . 0 .	0
in this trial , participants were diagnosed with @phenotype$ using the icd - 10 code @code$ .	2
in this trial , participants were diagnosed with multiple myeloma using the @coding_system$ code @code$ .	1
the incidence of @phenotype$ ( defined by @coding_system$ code i21 ) was higher among patients with a diagnosis of type 2 diabetes mellitus .	0
the incidence of @phenotype$ ( defined by icd - 10 - cm code @code$ ) was higher among patients with a diagnosis of type 2 diabetes mellitus .	2
the incidence of acute myocardial infarction ( defined by @coding_system$ code @code$ ) was higher among patients with a diagnosis of type 2 diabetes mellitus .	1
the incidence of acute myocardial infarction ( defined by @coding_system$ code i21 ) was higher among patients with a diagnosis of @phenotype$ .	0
the incidence of acute myocardial infarction ( defined by icd - 10 - cm code @code$ ) was higher among patients with a diagnosis of @phenotype$ .	2
among patients with @phenotype$ ( @coding_system$ code g30 . 0 ) , we examined the frequency of amyloid precursor protein ( app ) mutations .	0
among patients with @phenotype$ ( icd - 10 code @code$ ) , we examined the frequency of amyloid precursor protein ( app ) mutations .	2
among patients with early - onset alzheimer ' s disease ( @coding_system$ code @code$ ) , we examined the frequency of amyloid precursor protein ( app ) mutations .	1
a total of 382 patients with @phenotype$ ( @coding_system$ code c54 ) were studied in a multi - center , case - control study .	0
a total of 382 patients with @phenotype$ ( icd - 10 code @code$ ) were studied in a multi - center , case - control study .	2
a total of 382 patients with endometrial cancer ( @coding_system$ code @code$ ) were studied in a multi - center , case - control study .	1
the patients included in our study had a diagnosis of @phenotype$ based on the @coding_system$ code e83 . 11 .	0
the patients included in our study had a diagnosis of @phenotype$ based on the icd - 10 code @code$ .	2
the patients included in our study had a diagnosis of hemochromatosis based on the @coding_system$ code @code$ .	1
we analyzed 300 patients diagnosed with @phenotype$ ( @coding_system$ code j44 ) within the past five years .	0
we analyzed 300 patients diagnosed with @phenotype$ ( icd - 10 code @code$ ) within the past five years .	2
we analyzed 300 patients diagnosed with chronic obstructive pulmonary disease ( @coding_system$ code @code$ ) within the past five years .	1
the patient was found to have a @phenotype$ caused by a mutation in the @coding_system$ ( * 300377 ) leading to the diagnosis of duchenne muscular dystrophy .	0
the patient was found to have a @phenotype$ caused by a mutation in the dmd gene ( @code$ ) leading to the diagnosis of duchenne muscular dystrophy .	2
the patient was found to have a dystrophinopathy caused by a mutation in the @coding_system$ ( @code$ ) leading to the diagnosis of duchenne muscular dystrophy .	1
the patient was found to have a dystrophinopathy caused by a mutation in the @coding_system$ ( * 300377 ) leading to the diagnosis of @phenotype$ .	0
the patient was found to have a dystrophinopathy caused by a mutation in the dmd gene ( @code$ ) leading to the diagnosis of @phenotype$ .	2
the patient presented with @phenotype$ , which was coded as @coding_system$ code b18 . 1 in the medical record .	0
the patient presented with @phenotype$ , which was coded as icd - 10 code @code$ in the medical record .	2
the patient presented with chronic hepatitis b , which was coded as @coding_system$ code @code$ in the medical record .	1
we investigated the prevalence of @phenotype$ ( previously known as munchausen by proxy ) within medical institutions , defined by the @coding_system$ code 300 . 19 .	0
we investigated the prevalence of @phenotype$ ( previously known as munchausen by proxy ) within medical institutions , defined by the dsm - 5 code @code$ .	2
we investigated the prevalence of factitious disorder imposed on another ( previously known as munchausen by proxy ) within medical institutions , defined by the @coding_system$ code @code$ .	1
a genetic variant in the @phenotype$ gene ( @coding_system$ code 100650 ) has been associated with alcohol flush reaction in east asian populations .	0
a genetic variant in the @phenotype$ gene ( omim code @code$ ) has been associated with alcohol flush reaction in east asian populations .	2
a genetic variant in the aldh2 gene ( @coding_system$ code @code$ ) has been associated with alcohol flush reaction in east asian populations .	1
a genetic variant in the aldh2 gene ( @coding_system$ code 100650 ) has been associated with @phenotype$ in east asian populations .	0
a genetic variant in the aldh2 gene ( omim code @code$ ) has been associated with @phenotype$ in east asian populations .	2
a genetic variant in the @phenotype$ gene ( @coding_system$ code 600163 ) has been linked to brugada syndrome .	0
a genetic variant in the @phenotype$ gene ( omim code @code$ ) has been linked to brugada syndrome .	2
a genetic variant in the scn5a gene ( @coding_system$ code @code$ ) has been linked to brugada syndrome .	1
a genetic variant in the scn5a gene ( @coding_system$ code 600163 ) has been linked to @phenotype$ .	0
a genetic variant in the scn5a gene ( omim code @code$ ) has been linked to @phenotype$ .	2
in this study , patients were diagnosed with @phenotype$ according to the @coding_system$ code q87 . 4 .	0
in this study , patients were diagnosed with @phenotype$ according to the icd - 10 - cm code @code$ .	2
in this study , patients were diagnosed with marfan syndrome according to the @coding_system$ code @code$ .	1
we analyzed the incidence of @phenotype$ in the study area using the @coding_system$ code a30 .	0
we analyzed the incidence of @phenotype$ in the study area using the icd - 10 code @code$ .	2
we analyzed the incidence of leprosy in the study area using the @coding_system$ code @code$ .	1
individuals with a diagnosis of @phenotype$ were identified using the @coding_system$ code 42731 or icd - 10 code i48 .	0
individuals with a diagnosis of @phenotype$ were identified using the snomed ct code @code$ or icd - 10 code i48 .	2
individuals with a diagnosis of @phenotype$ were identified using the snomed ct code 42731 or @coding_system$ code i48 .	0
individuals with a diagnosis of @phenotype$ were identified using the snomed ct code 42731 or icd - 10 code @code$ .	2
individuals with a diagnosis of atrial fibrillation were identified using the @coding_system$ code @code$ or icd - 10 code i48 .	1
individuals with a diagnosis of atrial fibrillation were identified using the snomed ct code @code$ or @coding_system$ code i48 .	1
individuals with a diagnosis of atrial fibrillation were identified using the @coding_system$ code 42731 or icd - 10 code @code$ .	1
individuals with a diagnosis of atrial fibrillation were identified using the snomed ct code 42731 or @coding_system$ code @code$ .	1
the patient was diagnosed with a @phenotype$ ( hht ) , according to the @coding_system$ code 187300 .	0
the patient was diagnosed with a @phenotype$ ( hht ) , according to the omim code @code$ .	2
the patient was diagnosed with a hereditary hemorrhagic telangiectasia ( hht ) , according to the @coding_system$ code @code$ .	1
the patient cohort included individuals with a diagnosis of @phenotype$ according to the @coding_system$ guidelines and icd - 9 code 585 .	0
the patient cohort included individuals with a diagnosis of @phenotype$ according to the kdigo guidelines and @coding_system$ code 585 .	0
the patient cohort included individuals with a diagnosis of @phenotype$ according to the kdigo guidelines and icd - 9 code @code$ .	2
the patient cohort included individuals with a diagnosis of chronic kidney disease according to the @coding_system$ guidelines and icd - 9 code @code$ .	1
the patient cohort included individuals with a diagnosis of chronic kidney disease according to the kdigo guidelines and @coding_system$ code @code$ .	1
the study included participants diagnosed with @phenotype$ using the @coding_system$ code n80 .	0
the study included participants diagnosed with @phenotype$ using the icd - 10 code @code$ .	2
the study included participants diagnosed with endometriosis using the @coding_system$ code @code$ .	1
patients diagnosed with @phenotype$ were identified using the @coding_system$ code l40 .	0
patients diagnosed with @phenotype$ were identified using the icd - 10 code @code$ .	2
patients diagnosed with psoriasis were identified using the @coding_system$ code @code$ .	1
the patient was diagnosed with @phenotype$ ( @coding_system$ code e34 . 3 ) after thorough evaluation of potential underlying causes .	0
